name,time,time,MT_1,MT_2,MT_3,Col_1,Col_2,Col_3,Col_1,Col_2,Col_3,Col_4,MT_1,MT_2,MT_3,hy5-215_1,hy5-215_2,hy5-215_3,hy5-215_4,MND1-OX1_1,MND1-OX1_2,MND1-OX1_3,MND1-OX1_4,MND1-OX1_5,MND1-OX1_6,mnd1-1_1,mnd1-1_2,MND1-OX2_1,MND1-OX2_2,MND1-OX2_3,MND1-OX2_4,MND1-OX2_1,MND1-OX2_2,MND1-OX2_3,MND1-OX1_1,MND1-OX1_2,MND1-OX1_3,MND1-OX1_4,MND1-OX1_5,hy5-215_1,hy5-215_2,mnd1-1_1
,4560,4560,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,181.839,206.821,157.123,219.753,260.837,222.979,286.254,268.493,286.388,221.071,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,177.902,304.456,192.727,265.586,219.656,295.947,155.612,210.741,125.455
,4590,4590,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,181.839,206.821,157.123,219.753,260.837,222.979,286.254,269.483,285.218,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,177.902,305.748,192.727,265.586,219.656,295.947,155.612,210.741,125.455
,4620,4620,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,206.821,157.123,221.137,260.837,222.979,286.254,269.483,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,175.42,307.616,192.727,265.586,219.656,295.947,155.612,210.741,125.455
,4650,4650,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,207.374,157.123,221.137,260.837,222.979,286.254,270.474,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,175.555,307.616,192.727,265.586,219.656,298.757,155.612,210.741,125.455
,4680,4680,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,207.374,157.123,221.137,261.069,222.979,286.254,270.474,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,175.555,307.616,192.727,268.979,219.656,299.695,155.612,210.741,125.455
,4710,4710,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,207.374,157.123,221.137,261.069,222.979,286.254,272.455,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,175.555,307.616,192.727,268.979,219.656,299.695,155.612,210.741,125.455
,4740,4740,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,207.374,157.123,221.137,261.069,222.979,286.254,273.446,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,268.954,175.555,307.616,192.727,268.979,219.656,299.695,155.612,210.741,125.455
,4770,4770,113.254,124.21,104.522,119.221,84.527,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,184.81,207.374,157.123,221.137,261.069,222.979,288.254,273.446,283.503,222.649,88.036,139.383,221.529,225.833,155.792,150.495,200.081,270.464,175.555,307.616,192.727,268.979,219.656,299.695,155.612,210.741,125.455
,4800,4800,113.254,124.21,104.522,119.221,87.995,102.392,113.178,88.022,90.076,127.248,99.12,125.666,168.535,189.372,207.374,157.123,223.965,261.069,222.979,290.246,274.574,283.503,222.649,88.036,139.383,221.529,226.6,155.792,150.495,200.081,270.464,175.555,307.616,192.727,268.979,219.656,299.695,155.612,210.741,125.455
,4830,4830,113.254,124.21,105.521,119.221,87.995,102.392,113.178,88.022,90.076,127.409,99.12,125.666,168.535,189.372,207.374,157.452,225.405,262,222.979,290.246,275.707,282.958,222.649,88.036,139.383,221.529,228.147,154.45,150.495,200.293,270.464,175.555,310.422,193.481,268.979,219.656,299.695,155.612,211.72,125.455
,4860,4860,113.254,124.21,105.521,119.221,87.995,102.392,113.178,88.022,90.076,127.409,99.12,125.666,168.535,192.07,206.611,157.452,226.793,263.689,225.005,290.246,275.707,282.759,222.649,88.036,139.383,221.529,228.147,154.921,150.495,200.293,270.464,175.555,312.297,194.675,268.979,220.734,301.576,155.612,213.678,125.455
,4890,4890,113.254,124.21,107.519,120.421,88.251,102.392,113.178,89.039,90.076,127.409,99.12,125.666,168.535,194.821,212.141,159.347,226.793,263.689,225.005,293.246,276.696,284.673,222.649,88.036,138.207,221.529,228.147,156.253,150.495,200.293,270.464,175.555,314.174,195.65,268.979,222.727,303.459,155.612,215.098,126.413
,4920,4920,116.166,126.163,107.519,120.421,88.251,102.392,113.178,89.039,90.076,127.409,99.12,125.666,168.535,196.791,213.871,159.347,228.232,264.606,225.005,296.246,279.665,284.551,222.649,88.036,138.207,221.529,228.147,158.467,152.495,200.293,270.464,175.555,314.174,195.65,268.979,222.727,304.403,157.425,215.098,127.372
,4950,4950,115.08,128.118,107.519,120.421,88.251,102.392,113.178,89.039,89.927,127.409,99.12,125.666,168.535,196.791,213.871,159.347,228.232,265.159,225.005,296.246,281.645,285.55,222.649,88.036,138.207,221.529,228.147,158.467,152.495,200.293,270.464,175.555,314.174,195.65,268.979,222.727,306.292,157.944,215.098,127.021
,4980,4980,115.08,129.096,107.519,120.421,88.251,102.392,115.227,91.038,93.927,127.409,99.12,126.646,168.535,196.791,213.871,159.347,231.059,265.766,225.005,299.246,282.635,285.55,222.649,88.036,138.207,223.255,228.147,158.467,152.495,200.293,270.464,175.555,316.396,195.65,268.979,222.727,306.292,159.869,215.098,127.021
,5010,5010,118.079,131.054,107.519,120.421,90.265,103.387,116.145,93.037,95.94,127.409,98.371,126.646,168.535,198.762,213.871,159.347,231.059,266.159,223.522,301.246,284.616,285.55,222.649,88.036,138.207,224.581,228.147,158.467,152.495,200.293,271.985,175.555,316.396,196.626,271.78,222.727,306.292,160.833,215.098,127.021
,5040,5040,119.079,131.838,108.518,120.421,90.265,103.387,116.145,93.037,95.94,130.401,98.371,126.646,168.535,198.762,213.871,159.347,231.059,265.718,225.465,301.246,285.606,287.507,222.649,88.036,138.207,224.581,228.147,158.467,152.495,200.293,273.285,175.555,316.396,197.602,275.38,222.727,306.292,160.833,217.071,127.021
,5070,5070,119.079,133.621,108.518,120.421,90.526,103.387,116.145,93.037,95.94,130.401,99.219,126.646,168.535,198.762,213.871,159.347,231.059,265.718,225.465,301.246,286.597,289.505,222.649,88.036,138.207,226.401,228.147,158.467,152.495,200.293,275.453,175.555,317.935,198.059,277.386,222.727,306.292,160.833,218.223,127.021
,5100,5100,119.079,133.621,108.518,120.421,90.526,103.387,116.145,95.079,95.94,130.401,99.75,126.646,168.535,198.762,213.871,159.347,231.059,265.718,225.465,303.246,290.561,291.544,222.649,90.024,138.207,227.725,228.147,158.467,152.495,200.293,276.106,175.555,319.82,198.572,277.386,222.727,306.292,160.833,218.223,128.293
,5130,5130,120.158,133.621,110,119.984,91.111,103.387,116.145,97.035,95.94,130.401,99.535,126.646,168.535,198.762,213.871,159.347,231.059,265.718,225.465,305.252,290.432,293.542,222.649,90.024,138.207,227.725,228.147,158.467,152.495,200.293,278.927,175.954,320.781,198.187,277.386,222.727,306.292,160.833,218.223,128.293
,5160,5160,121.942,135.768,112,120.766,91.111,105.378,116.145,97.035,95.94,130.401,99.535,126.646,168.535,198.762,213.871,159.347,231.059,265.718,225.465,307.27,292.417,294.589,222.649,93.122,138.207,227.725,228.147,158.467,152.495,202.277,278.927,177.908,320.781,198.187,277.386,222.727,306.292,160.833,218.223,128.293
